,freq,45,15,0,30
0,1.0015443313953487,256912.32346565326,279995.0148196833,240367.74052908664,433482.2516407277
1,2.0030886627906974,474066.8605438032,702608.4597797613,980102.4049820835,461196.33525017113
2,3.0046329941860463,769363.2474257668,338526.4666316303,1126519.847118282,310253.69945674937
3,4.006177325581395,421471.5438735744,479329.070623863,346450.3035374011,85601.73026285617
4,5.007721656976743,325426.84035094467,137243.33680371864,340380.7304505824,191966.27610437162
5,6.009265988372093,212150.57027558252,133526.49571718145,368173.1050803447,207398.85718232574
6,7.010810319767441,37283.032733609965,21949.69569184493,263419.76389878715,244109.70724865294
7,8.01235465116279,58539.165982154715,109340.4314570672,168417.00506447928,37280.74863033126
8,9.013898982558139,177819.7944367233,165632.32099023444,202672.0846574971,130709.4171930978
9,10.015443313953487,203535.7995011119,90286.11853390638,110936.51381028224,146535.77535838002
10,11.016987645348836,119971.79687097446,100362.77622361017,350687.3944726641,94396.17168289846
11,12.018531976744185,95123.96387369,21063.8806714286,94997.829151538,123237.46607319519
12,13.020076308139533,378389.49348858144,139480.9933064655,490002.31471427163,39070.224827351325
13,14.021620639534882,370545.01560931857,180493.1773028564,315686.84640980884,248762.84202223114
14,15.02316497093023,1387535.3953409994,248396.03832819298,400562.2487836116,129506.1497642998
15,16.02470930232558,874209.8081366129,161225.62737297348,316957.32965733757,144170.41806823516
16,17.026253633720927,1031900.023590621,75777.90751248316,275294.12188822904,497919.9006397359
17,18.027797965116278,265979.4652295149,445192.3699579949,345541.1628589017,92105.46373463553
18,19.029342296511626,393257.1558494089,75107.85360505774,176318.22851191717,423532.5471653892
19,20.030886627906973,522121.3796200846,129174.26778680789,323467.7882495438,103216.84305652232
20,21.032430959302324,535516.5668567658,232076.4773821718,199934.73482404443,147053.71172563962
21,22.033975290697672,233779.831973503,144497.41504488135,116737.25081548806,128117.34856424763
22,23.03551962209302,267337.71059729136,204101.11761973565,103279.34981794294,109759.65068585586
23,24.03706395348837,271092.4702732831,151937.33810452276,196339.32534740746,293710.56757977174
24,25.03860828488372,449949.380552304,26838.11407782694,107628.99646120719,60378.30033604043
25,26.040152616279066,81608.33667523321,128889.75171078286,189882.04801245252,108625.25689512155
26,27.041696947674414,145365.53152141048,128373.41517017236,175818.60156208952,123441.96246544702
27,28.043241279069765,66891.25113523248,49460.03760834428,103290.02017746537,62625.940089616
28,29.044785610465112,136824.14361632403,154154.9776085429,210346.47613052497,84837.32013391847
29,30.04632994186046,147402.71794576832,255109.5914655125,87339.65525431353,4745.369117902121
30,31.04787427325581,110705.27777845843,14616.740373233168,90491.02351109764,97255.64146358156
31,32.04941860465116,124156.86749632182,98890.4952320111,40041.26705226793,62890.42761681766
32,33.05096293604651,92598.64568247835,60904.67230183336,50246.82190644775,11954.768285087783
33,34.052507267441854,234490.50052343786,167381.60767079197,47867.33609123034,104840.18668117648
34,35.054051598837205,297324.83441785595,261711.44090013328,330355.2696857567,264187.476378811
35,36.055595930232556,287994.68679011136,210826.07015823957,57300.9739220545,130558.789590354
36,37.0571402616279,162369.47781411617,160870.52648434267,243842.71615811074,152174.2048390224
37,38.05868459302325,119341.41072977657,164967.02097398083,24068.350185181447,43779.583345291736
38,39.0602289244186,322399.3498905757,345956.77146979317,454213.41155415773,490108.39767028426
39,40.06177325581395,277571.21458394,285774.14783121,119624.47807793267,114761.26320128655
40,41.0633175872093,66329.96364419597,72858.59051598937,340625.78307999845,277969.29377166246
41,42.06486191860465,127520.41880812186,110308.37740201228,263262.04402427573,233142.14205028737
42,43.06640624999999,174475.61804884084,170333.77166530746,78312.60638600297,51254.31955411284
43,44.067950581395344,213952.47480108886,177669.96393551343,489428.4259242554,467440.33215958637
44,45.069494912790695,65754.85922291435,74646.96760443709,197238.38464321502,165722.56559065066
45,46.07103924418604,107179.96267507155,96742.9315010779,311869.26388408226,282475.27300929336
46,47.07258357558139,59847.79503442811,100858.57531404437,59024.27236810554,78859.73703217
47,48.07412790697674,42252.371497917884,80189.8604063024,113200.13403998685,33578.115755000574
48,49.075672238372086,259638.7825398134,407010.22397162736,471611.00907916785,378971.8015314348
49,50.07721656976744,80528.91029898843,119093.26635404734,201284.62166695864,156222.7874572449
50,51.07876090116278,48616.05581434153,69077.83502301124,137092.10043029944,158911.4368265203
51,52.08030523255813,79157.07359568289,103834.50659636725,131241.78595183862,70904.79216038735
52,53.08184956395348,74176.34339574141,143438.8391577256,145381.82446067143,71784.1271058198
53,54.08339389534883,104374.21554066813,110009.35120810042,53405.15297938942,79823.73751128698
54,55.08493822674418,92480.76957849292,30290.593576284853,73678.43501804023,78626.35661281105
55,56.08648255813953,94947.42688559237,112968.27969654043,180575.17017073603,160974.36978227028
56,57.08802688953487,196381.5547266392,214194.38047452117,51322.65309250049,30108.536483005177
57,58.089571220930225,242886.37509311293,257702.612573412,414897.3134374515,329901.71549733094
58,59.091115552325576,85426.26737252077,148549.20780288597,331529.7990510447,283844.815368953
59,60.09265988372092,85942.46240093024,140570.86200301765,189011.90457924848,127723.19934619988
60,61.09420421511627,129481.44305401076,180410.24996716512,186805.90862014375,109905.49406095289
61,62.09574854651162,365043.9273049512,415545.9896302989,451647.87622528215,361806.28304455226
62,63.097292877906966,346376.32566761144,431822.6672689581,598989.6861137671,423001.6598653245
63,64.09883720930232,38852.6983070488,35868.580920371816,25638.264364204093,17893.27492649619
64,65.10038154069767,276296.45877683803,304218.4316968607,289308.1226225446,279478.7801814778
65,66.10192587209302,263237.61533778324,317680.19194771675,348821.4433748949,335999.92451090465
66,67.10347020348836,67816.02088013546,124910.74275363045,159325.73199510755,132873.59913653834
67,68.10501453488371,195516.26410814916,217739.77818984402,254167.4598365524,191588.35515927966
68,69.10655886627906,41636.933748256946,64146.215118599655,125146.66078292087,102471.858349285
69,70.10810319767441,122512.10329927088,235639.27374069835,263003.59708220256,222389.28770515867
70,71.10964752906976,377690.56952928787,326505.197467134,325070.02965768066,272434.1779179766
71,72.11119186046511,22947.67487147976,20046.52291390208,75539.96751697417,119134.38715056826
72,73.11273619186045,417758.62964174955,273306.54587132187,338154.467774002,510311.8212137619
73,74.1142805232558,671766.4272949615,431066.9188897764,353038.3898646742,465406.77563826897
74,75.11582485465115,555669.2433394465,420191.30117237184,411287.35831071367,578106.3772266303
75,76.1173691860465,181986.36222818622,127576.57341579725,310411.82698793185,393022.8177834771
76,77.11891351744185,59411.542186844155,43716.41107233745,178470.7871114414,251154.58275289976
77,78.1204578488372,157193.17167741072,134409.4891191478,128161.65940861801,218077.6280001858
78,79.12200218023254,303436.72588110704,233258.00525690115,281911.75767843117,362066.9391695279
79,80.1235465116279,263619.833598111,208729.9681393631,241196.8498207119,289081.853023704
80,81.12509084302324,67494.10060342407,52634.99816956983,91036.89484469699,69205.0938097083
81,82.1266351744186,158927.07993099274,134729.40099414333,131374.2313173825,161412.98374988587
82,83.12817950581395,135552.24518987292,132299.91315144487,134062.20137978034,114016.23919834837
83,84.1297238372093,103266.30642432919,88777.41452454268,45350.37930241333,93719.76036275721
84,85.13126816860463,32045.869576539397,59493.51189239559,30538.268961493763,62878.81149917998
85,86.13281249999999,89192.88458519496,63452.66654254935,91147.8872402122,34340.362794736
86,87.13435683139534,72848.9054973294,78631.36642077059,64148.26645874983,24010.584766973658
87,88.13590116279069,72922.6943278022,12491.196629263817,67911.50888730072,41843.8346445587
88,89.13744549418604,32711.92701859944,15753.156879536116,32641.411082104754,41718.38342285132
89,90.13898982558139,60982.61540880311,15014.606891249061,78018.73600194136,38952.28887822926
90,91.14053415697673,51967.44032844759,41800.12143061061,60288.58681964133,26557.99419549096
91,92.14207848837208,70107.23548718447,57640.408150063166,104083.8745734876,92647.65354821745
92,93.14362281976743,156897.3014769666,57369.91652230985,36058.335036513294,76275.72963930052
93,94.14516715116278,108431.31138273858,69413.80278190528,113264.99222216834,103717.01632238862
94,95.14671148255813,175051.62451368896,93663.58037038356,169021.20311636,158373.39393092913
95,96.14825581395348,114000.3513864107,89820.27652974366,81623.10550463147,97590.75059862688
96,97.14980014534882,20959.783268371993,36085.56734375191,50472.91211146813,61701.14579829397
97,98.15134447674417,156401.68890494638,88760.82207882711,154317.8895826773,197639.72390294026
98,99.15288880813952,126464.76855565119,117104.12207293436,168911.6452800527,183476.51712929818
99,100.15443313953487,103010.38231636058,84117.11936809668,85186.10133485483,75966.08037777866
100,101.15597747093022,143382.63099259092,88487.4648905269,87508.7792818222,54718.211737272846
101,102.15752180232556,73208.82702231902,25323.96836948046,21924.92760670753,71982.67810522525
102,103.15906613372091,36252.43633379528,42502.99539303456,111607.95596551904,97733.38010154215
103,104.16061046511626,72435.31146942265,72133.09346130019,32880.9128916813,17914.66126225206
104,105.16215479651162,62122.241564047756,78616.93219494855,71334.23819953015,56790.73890009467
105,106.16369912790697,142748.8931458254,143097.4388395708,154166.77896064127,127917.09868774105
106,107.16524345930232,163992.83206834362,146022.18543085738,105003.69809131208,124324.68694501146
107,108.16678779069765,88065.8916145509,61193.23384075158,141127.90096383958,109459.81187042804
108,109.168332122093,36216.26541709945,40580.016659720764,118257.02163281551,88395.31075848236
109,110.16987645348836,140103.66942479552,102623.03713717128,175915.91852329977,174503.44135854265
110,111.17142078488371,419405.2715933409,355365.8822103119,374810.40422060614,391782.66185018915
111,112.17296511627906,488261.9496905111,402566.1215695406,294954.253624295,301486.741045996
112,113.17450944767441,68517.2999166504,57854.02525227673,245183.72160307024,265567.28340499627
113,114.17605377906975,504277.26664926985,440415.5645253495,124935.43475171215,165626.46645351988
114,115.1775981104651,584266.0966889187,536333.4200371819,966702.4583348355,1118144.8307209301
115,116.17914244186045,325881.9368482884,306584.7400052545,549255.7520048291,646029.8382322513
116,117.1806867732558,177397.8750857257,158170.8899570316,634165.8898301268,799950.2786025733
117,118.18223110465115,239616.37723401442,220038.3197000375,734008.8287701983,893413.063764627
118,119.1837754360465,354816.6136344543,288139.6603263998,265532.292074086,334444.68924002215
119,120.18531976744184,62048.07520532222,139370.19326860193,110780.48942729305,205679.94853725773
120,121.18686409883719,189790.6021363459,194759.372551573,299181.26637293596,399906.3301261266
